1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
485	-0.877250	-0.883842	0.164806	484.000000	161.761145	0.000218	0.210937	0.008441	4.1	0.0	105.7
486	-0.868822	-0.873748	0.123139	485.000000	161.441459	0.000192	0.210942	0.008398	4.3	0.0	105.8
487	-0.874097	-0.880610	0.162823	486.000000	161.123034	0.000257	0.210943	0.008492	4.4	0.0	106.3
488	-0.878882	-0.883912	0.125749	487.000000	160.805863	0.000243	0.210926	0.008434	4.7	0.0	106.6
489	-0.876384	-0.882794	0.160254	488.000000	160.489938	0.000190	0.210933	0.008484	4.2	0.0	105.8
490	-0.880248	-0.885325	0.126930	489.000000	160.175252	0.000221	0.210945	0.008409	4.0	0.0	105.4
491	-0.873678	-0.879963	0.157117	490.000000	159.861797	0.000268	0.210952	0.008497	4.3	0.0	105.8
492	-0.879429	-0.884601	0.129309	491.000000	159.549567	0.000190	0.210948	0.008428	4.1	0.0	105.4
493	-0.873644	-0.879816	0.154295	492.000000	159.238554	0.000282	0.210950	0.008520	4.2	0.0	105.6
494	-0.880346	-0.885618	0.131797	493.000000	158.928752	0.000215	0.210950	0.008389	4.3	0.0	106.1
495	-0.877922	-0.883899	0.149419	494.000000	158.620152	0.000270	0.210954	0.008451	4.4	0.0	105.9
496	-0.879074	-0.884403	0.133225	495.000000	158.312749	0.000228	0.210953	0.008367	4.0	0.0	105.4
497	-0.877677	-0.883523	0.146143	496.000000	158.006535	0.000216	0.210956	0.008499	4.1	0.0	105.5
498	-0.878452	-0.883937	0.137129	497.000000	157.701503	0.000214	0.210951	0.008395	4.1	0.0	105.4
499	-0.879278	-0.884963	0.142137	498.000000	157.397646	0.000256	0.210955	0.008489	4.2	0.0	105.7
500	-0.875367	-0.880954	0.139679	499.000000	157.094958	0.000204	0.210948	0.008388	4.2	0.0	106.0
501	-0.877732	-0.883264	0.138291	500.000000	156.793433	0.000207	0.210940	0.008518	4.4	0.0	105.9
502	-0.875453	-0.881191	0.143445	501.000000	156.493062	0.000177	0.210938	0.008411	4.0	0.0	105.5
503	-0.883113	-0.888483	0.134251	502.000000	156.193840	0.000206	0.210961	0.008461	4.1	0.0	105.6
504	-0.878230	-0.884011	0.144527	503.000000	155.895760	0.000225	0.210953	0.008420	4.3	0.0	105.8
505	-0.866397	-0.871698	0.132513	504.000000	155.598816	0.000219	0.210977	0.008449	4.4	0.0	105.8
506	-0.878115	-0.883907	0.144800	505.000000	155.303001	0.000185	0.210972	0.008409	4.0	0.0	105.2
507	-0.869444	-0.874675	0.130779	506.000000	155.008308	0.000230	0.210980	0.008452	4.1	0.0	105.6
508	-0.871593	-0.877415	0.145548	507.000000	154.714732	0.000190	0.210977	0.008436	4.0	0.0	105.5
509	-0.872388	-0.877584	0.129892	508.000000	154.422265	0.000187	0.210975	0.008446	4.2	0.0	105.7
510	-0.876047	-0.881856	0.145237	509.000000	154.130903	0.000247	0.210975	0.008423	4.3	0.0	105.7
511	-0.873388	-0.878538	0.128759	510.000000	153.840637	0.000251	0.210966	0.008459	4.1	0.0	105.4
512	-0.879393	-0.885221	0.145699	511.000000	153.551463	0.000273	0.210973	0.008456	4.3	0.0	105.6
513	-0.872122	-0.877251	0.128227	512.000000	153.263374	0.000221	0.210961	0.008458	4.3	0.0	105.8
514	-0.881315	-0.887122	0.145184	513.000000	152.976364	0.000170	0.210971	0.008451	4.0	0.0	105.4
515	-0.875331	-0.880433	0.127537	514.000000	152.690427	0.000213	0.210971	0.008431	4.2	0.0	105.5
516	-0.874068	-0.879827	0.143977	515.000000	152.405557	0.000317	0.210970	0.008427	4.2	0.0	106.0
517	-0.874771	-0.879844	0.126817	516.000000	152.121747	0.000224	0.210966	0.008399	4.2	0.0	105.8
518	-0.876656	-0.882362	0.142663	517.000000	151.838993	0.000259	0.210964	0.008421	4.0	0.0	105.5
519	-0.878576	-0.883659	0.127079	518.000000	151.557288	0.000220	0.210962	0.008402	4.0	0.0	105.4
520	-0.876509	-0.882167	0.141466	519.000000	151.276627	0.000192	0.210969	0.008462	4.0	0.0	105.5
521	-0.878987	-0.884130	0.128569	520.000000	150.997002	0.000236	0.210965	0.008461	3.9	0.0	105.2
522	-0.878306	-0.883941	0.140867	521.000000	150.718410	0.000230	0.210967	0.008442	4.1	0.0	105.6
523	-0.875139	-0.880291	0.128797	522.000000	150.440844	0.000237	0.210965	0.008380	4.1	0.0	105.6
524	-0.870068	-0.875552	0.137102	523.000000	150.164298	0.000213	0.210951	0.008499	4.3	0.0	106.1
525	-0.878854	-0.884137	0.132086	524.000000	149.888768	0.000291	0.210956	0.008365	4.3	0.0	105.7
526	-0.881361	-0.886654	0.132315	525.000000	149.614246	0.000274	0.210949	0.008494	4.1	0.0	105.5
527	-0.882061	-0.887488	0.135686	526.000000	149.340728	0.000183	0.210951	0.008388	4.3	0.0	105.9
528	-0.882111	-0.887252	0.128524	527.000000	149.068209	0.000187	0.210959	0.008492	4.0	0.0	105.5
529	-0.875424	-0.880964	0.138488	528.000000	148.796682	0.000208	0.210959	0.008402	4.5	0.0	105.9
530	-0.882263	-0.887273	0.125259	529.000000	148.526142	0.000195	0.210930	0.008450	4.4	0.0	105.9
531	-0.880883	-0.886461	0.139469	530.000000	148.256585	0.000232	0.210958	0.008375	4.1	0.0	105.6
532	-0.878933	-0.883828	0.122386	531.000000	147.988004	0.000191	0.210948	0.008480	4.2	0.0	105.7
533	-0.874182	-0.879874	0.142306	532.000000	147.720395	0.000204	0.210957	0.008403	4.1	0.0	105.5
534	-0.879309	-0.884091	0.119531	533.000000	147.453752	0.000214	0.210931	0.008492	4.1	0.0	105.6
535	-0.878656	-0.884437	0.144546	534.000000	147.188069	0.000206	0.210954	0.008401	4.2	0.0	105.6
536	-0.878180	-0.882830	0.116249	535.000000	146.923342	0.000202	0.210945	0.008449	4.3	0.0	106.1
537	-0.872429	-0.878252	0.145570	536.000000	146.659566	0.000265	0.210958	0.008349	4.1	0.0	105.7
538	-0.885858	-0.890365	0.112668	537.000000	146.396735	0.000195	0.210948	0.008453	4.1	0.0	105.9
539	-0.878575	-0.884507	0.148315	538.000000	146.134845	0.000269	0.210958	0.008376	4.1	0.0	105.6
540	-0.877677	-0.882070	0.109815	539.000000	145.873890	0.000244	0.210954	0.008504	4.2	0.0	105.7
541	-0.882573	-0.888646	0.151806	540.000000	145.613865	0.000233	0.210958	0.008402	4.1	0.0	105.6
542	-0.872504	-0.876753	0.106243	541.000000	145.354766	0.000193	0.210931	0.008468	4.4	0.0	106.3
543	-0.872715	-0.878851	0.153395	542.000000	145.096587	0.000245	0.210947	0.008393	3.9	0.0	105.4
544	-0.880183	-0.884324	0.103535	543.000000	144.839323	0.000215	0.210855	0.008467	4.1	0.0	105.6
545	-0.875973	-0.882177	0.155114	544.000000	144.582971	0.000199	0.210950	0.008376	4.0	0.0	105.3
546	-0.882265	-0.886278	0.100307	545.000000	144.327524	0.000235	0.210943	0.008482	4.0	0.0	105.6
547	-0.872408	-0.878723	0.157860	546.000000	144.072978	0.000242	0.210951	0.008413	4.1	0.0	105.5
548	-0.875603	-0.879514	0.097782	547.000000	143.819328	0.000255	0.210940	0.008532	4.1	0.0	106.0
549	-0.879343	-0.885782	0.160988	548.000000	143.566570	0.000240	0.210953	0.008403	4.3	0.0	105.8
550	-0.875847	-0.879586	0.093463	549.000000	143.314699	0.000182	0.210942	0.008464	4.1	0.0	105.6
551	-0.870309	-0.876804	0.162388	550.000000	143.063710	0.000245	0.210952	0.008444	4.0	0.0	105.5
552	-0.877114	-0.880811	0.092415	551.000000	142.813598	0.000232	0.210930	0.008512	4.1	0.0	105.6
553	-0.869797	-0.876356	0.163985	552.000000	142.564360	0.000238	0.210943	0.008441	4.1	0.0	105.6
554	-0.884686	-0.888283	0.089915	553.000000	142.315990	0.000189	0.210895	0.008490	4.0	0.0	105.5
555	-0.871496	-0.878095	0.164957	554.000000	142.068484	0.000246	0.210939	0.008373	4.2	0.0	106.1
556	-0.876259	-0.879699	0.085980	555.000000	141.821837	0.000224	0.210872	0.008475	5.9	0.0	107.4
557	-0.866598	-0.873300	0.167554	556.000000	141.576046	0.000294	0.210936	0.008422	5.7	0.0	107.2
558	-0.879466	-0.882823	0.083911	557.000000	141.331104	0.000235	0.210939	0.008439	5.0	0.0	106.4
559	-0.877847	-0.884551	0.167584	558.000000	141.087009	0.000190	0.210952	0.008459	5.3	0.0	107.1
560	-0.873929	-0.877295	0.084152	559.000000	140.843756	0.000208	0.210943	0.008462	5.3	0.0	106.9
561	-0.875061	-0.881749	0.167199	560.000000	140.601340	0.000243	0.210954	0.008369	4.5	0.0	106.0
562	-0.878746	-0.881990	0.081083	561.000000	140.359757	0.000166	0.210959	0.008457	4.5	0.0	107.1
563	-0.876989	-0.883761	0.169286	562.000000	140.119002	0.000229	0.210959	0.008476	3.9	0.0	105.4
564	-0.874007	-0.877256	0.081249	563.000000	139.879073	0.000194	0.210956	0.008479	4.3	0.0	106.2
565	-0.878440	-0.885198	0.168928	564.000000	139.639963	0.000185	0.210963	0.008437	4.0	0.0	105.5
566	-0.880636	-0.883819	0.079589	565.000000	139.401670	0.000238	0.210962	0.008410	4.2	0.0	105.7
567	-0.874806	-0.881512	0.167666	566.000000	139.164188	0.000226	0.210963	0.008428	4.3	0.0	105.8
568	-0.878041	-0.881306	0.081641	567.000000	138.927514	0.000220	0.210960	0.008394	4.3	0.0	105.7
569	-0.878818	-0.885390	0.164300	568.000000	138.691644	0.000270	0.210961	0.008493	4.4	0.0	105.7
570	-0.884802	-0.888168	0.084165	569.000000	138.456573	0.000211	0.210963	0.008391	4.1	0.0	105.6
571	-0.877790	-0.884226	0.160887	570.000000	138.222298	0.000229	0.210965	0.008494	4.0	0.0	105.5
572	-0.881531	-0.885006	0.086879	571.000000	137.988815	0.000186	0.210970	0.008410	4.2	0.0	105.7
573	-0.876334	-0.882651	0.157908	572.000000	137.756119	0.000195	0.210970	0.008438	4.2	0.0	106.0
574	-0.871585	-0.875082	0.087416	573.000000	137.524206	0.000172	0.210969	0.008416	4.3	0.0	105.8
575	-0.874001	-0.880269	0.156724	574.000000	137.293073	0.000218	0.210972	0.008471	4.2	0.0	105.7
576	-0.879090	-0.882636	0.088631	575.000000	137.062715	0.000285	0.210968	0.008377	4.1	0.0	105.6
577	-0.876376	-0.882515	0.153474	576.000000	136.833130	0.000243	0.210963	0.008555	4.1	0.0	105.5
578	-0.877830	-0.881568	0.093446	577.000000	136.604312	0.000245	0.210965	0.008373	4.7	0.0	106.5
579	-0.878257	-0.884167	0.147773	578.000000	136.376258	0.000196	0.210964	0.008505	4.2	0.0	105.7
580	-0.878451	-0.882327	0.096898	579.000000	136.148964	0.000193	0.210966	0.008385	4.2	0.0	105.8
581	-0.875266	-0.881022	0.143910	580.000000	135.922427	0.000224	0.210966	0.008494	4.3	0.0	105.6
582	-0.880452	-0.884435	0.099578	581.000000	135.696642	0.000181	0.210960	0.008383	4.0	0.0	105.6
583	-0.874693	-0.880307	0.140365	582.000000	135.471606	0.000248	0.210965	0.008504	4.0	0.0	105.4
584	-0.875877	-0.879982	0.102618	583.000000	135.247315	0.000234	0.210960	0.008361	4.4	0.0	105.9
585	-0.881943	-0.887378	0.135874	584.000000	135.023766	0.000235	0.210966	0.008527	4.1	0.0	105.9
586	-0.881491	-0.885769	0.106965	585.000000	134.800954	0.000207	0.210965	0.008372	4.0	0.0	105.6
587	-0.875356	-0.880600	0.131082	586.000000	134.578877	0.000229	0.210965	0.008506	4.3	0.0	106.1
588	-0.882661	-0.887076	0.110364	587.000000	134.357530	0.000198	0.210963	0.008421	4.4	0.0	105.9
589	-0.877256	-0.882388	0.128288	588.000000	134.136910	0.000240	0.210964	0.008501	4.0	0.0	105.5
590	-0.880049	-0.884538	0.112238	589.000000	133.917014	0.000218	0.210960	0.008428	4.4	0.0	105.9
591	-0.873358	-0.878390	0.125797	590.000000	133.697837	0.000250	0.210963	0.008466	4.2	0.0	106.1
592	-0.871918	-0.876435	0.112920	591.000000	133.479376	0.000249	0.210962	0.008343	4.6	0.0	106.1
593	-0.876666	-0.881544	0.121945	592.000000	133.261629	0.000224	0.210961	0.008482	4.2	0.0	105.7
594	-0.871640	-0.876299	0.116461	593.000000	133.044590	0.000241	0.210961	0.008395	4.1	0.0	105.5
595	-0.879799	-0.884563	0.119107	594.000000	132.828257	0.000206	0.210962	0.008521	4.0	0.0	105.5
596	-0.877921	-0.882707	0.119652	595.000000	132.612627	0.000221	0.210956	0.008394	4.4	0.0	106.3
597	-0.882753	-0.887359	0.115150	596.000000	132.397696	0.000194	0.210964	0.008523	4.2	0.0	105.8
598	-0.874724	-0.879639	0.122879	597.000000	132.183460	0.000226	0.210963	0.008372	4.2	0.0	105.7
599	-0.879674	-0.884095	0.110529	598.000000	131.969917	0.000233	0.210964	0.008513	4.3	0.0	105.8
600	-0.882599	-0.887655	0.126412	599.000000	131.757062	0.000233	0.210963	0.008408	4.0	0.0	105.4
601	-0.884382	-0.888672	0.107234	600.000000	131.544893	0.000215	0.210964	0.008529	4.3	0.0	105.7
602	-0.875318	-0.880495	0.129421	601.000000	131.333406	0.000184	0.210965	0.008390	4.1	0.0	105.5
603	-0.879451	-0.883572	0.103021	602.000000	131.122598	0.000233	0.210964	0.008529	4.4	0.0	106.3
604	-0.876413	-0.881728	0.132884	603.000000	130.912465	0.000162	0.210966	0.008403	4.5	0.0	106.0
605	-0.885835	-0.889802	0.099167	604.000000	130.703005	0.000284	0.210964	0.008512	4.0	0.0	105.5
606	-0.871466	-0.876885	0.135469	605.000000	130.494215	0.000230	0.210966	0.008373	4.1	0.0	105.5
607	-0.872010	-0.875808	0.094969	606.000000	130.286090	0.000248	0.210965	0.008512	4.1	0.0	105.6
608	-0.876995	-0.882552	0.138929	607.000000	130.078628	0.000202	0.210951	0.008389	4.1	0.0	105.6
609	-0.878018	-0.881667	0.091233	608.000000	129.871826	0.000197	0.210965	0.008470	4.1	0.0	105.9
610	-0.876750	-0.882382	0.140795	609.000000	129.665680	0.000341	0.210968	0.008389	4.0	0.0	105.4
611	-0.876463	-0.880007	0.088586	610.000000	129.460188	0.000214	0.210972	0.008502	4.3	0.0	105.7
612	-0.874061	-0.879803	0.143561	611.000000	129.255345	0.000250	0.210971	0.008406	4.3	0.0	105.8
613	-0.880651	-0.884079	0.085706	612.000000	129.051151	0.000189	0.210975	0.008446	4.1	0.0	105.5
614	-0.874136	-0.879905	0.144213	613.000000	128.847600	0.000231	0.210974	0.008364	4.1	0.0	105.4
615	-0.875017	-0.878350	0.083325	614.000000	128.644690	0.000230	0.210974	0.008457	4.2	0.0	106.1
616	-0.869575	-0.875420	0.146126	615.000000	128.442419	0.000218	0.210977	0.008411	4.0	0.0	105.4
617	-0.880555	-0.883828	0.081826	616.000000	128.240782	0.000200	0.210979	0.008434	4.1	0.0	105.6
618	-0.874562	-0.880414	0.146301	617.000000	128.039778	0.000200	0.210979	0.008459	4.1	0.0	105.5
619	-0.881801	-0.885088	0.082176	618.000000	127.839403	0.000176	0.210981	0.008429	4.4	0.0	106.3
620	-0.878701	-0.884506	0.145113	619.000000	127.639654	0.000236	0.210980	0.008444	4.1	0.0	105.6
621	-0.879288	-0.882576	0.082204	620.000000	127.440528	0.000194	0.210982	0.008449	4.1	0.0	105.5
622	-0.875208	-0.881005	0.144925	621.000000	127.242022	0.000206	0.210980	0.008412	4.2	0.0	105.6
623	-0.881515	-0.884752	0.080927	622.000000	127.044134	0.000210	0.210981	0.008470	4.0	0.0	105.4
624	-0.880854	-0.886696	0.146054	623.000000	126.846861	0.000200	0.210980	0.008422	3.9	0.0	105.8
625	-0.883600	-0.886772	0.079298	624.000000	126.650199	0.000236	0.210980	0.008430	4.2	0.0	106.0
626	-0.881837	-0.887673	0.145878	625.000000	126.454146	0.000222	0.210980	0.008418	4.5	0.0	106.0
627	-0.877265	-0.880411	0.078658	626.000000	126.258699	0.000183	0.210983	0.008484	4.3	0.0	105.8
628	-0.886615	-0.892508	0.147317	627.000000	126.063855	0.000275	0.210981	0.008421	3.9	0.0	105.1
629	-0.887545	-0.890611	0.076636	628.000000	125.869612	0.000204	0.210979	0.008461	4.0	0.0	105.5
630	-0.878504	-0.884424	0.148003	629.000000	125.675967	0.000231	0.210986	0.008413	4.0	0.0	105.3
631	-0.887005	-0.890008	0.075074	630.000000	125.482916	0.000248	0.210989	0.008445	4.2	0.0	105.7
632	-0.879689	-0.885627	0.148450	631.000000	125.290458	0.000180	0.210987	0.008470	4.3	0.0	106.2
633	-0.882652	-0.885670	0.075445	632.000000	125.098589	0.000198	0.210990	0.008425	4.3	0.0	106.2
634	-0.876403	-0.882278	0.146879	633.000000	124.907306	0.000224	0.210989	0.008417	4.1	0.0	105.6
635	-0.883676	-0.886677	0.075018	634.000000	124.716608	0.000209	0.210987	0.008381	4.2	0.0	106.0
636	-0.883385	-0.889204	0.145464	635.000000	124.526491	0.000207	0.210987	0.008471	4.0	0.0	105.4
637	-0.877916	-0.881005	0.077225	636.000000	124.336953	0.000294	0.210974	0.008507	3.9	0.0	105.4
638	-0.877690	-0.883523	0.145818	637.000000	124.147991	0.000190	0.210971	0.008410	3.9	0.0	105.1
639	-0.871343	-0.874322	0.074469	638.000000	123.959603	0.000189	0.210964	0.008422	4.4	0.0	105.8
640	-0.876657	-0.882487	0.145730	639.000000	123.771785	0.000235	0.210963	0.008421	4.5	0.0	106.3
641	-0.878663	-0.881627	0.074101	640.000000	123.584536	0.000224	0.210963	0.008432	5.6	0.0	107.2
642	-0.869909	-0.875736	0.145675	641.000000	123.397852	0.000264	0.210963	0.008446	5.9	0.0	107.7
643	-0.879419	-0.882387	0.074187	642.000000	123.211732	0.000217	0.210950	0.008408	5.8	0.0	107.5
644	-0.873191	-0.878963	0.144285	643.000000	123.026172	0.000211	0.210955	0.008512	4.8	0.0	106.3
645	-0.877734	-0.880798	0.076595	644.000000	122.841170	0.000222	0.210930	0.008416	5.4	0.0	106.9
646	-0.877280	-0.882938	0.141457	645.000000	122.656724	0.000200	0.210948	0.008461	5.0	0.0	106.6
647	-0.882624	-0.885721	0.077441	646.000000	122.472831	0.000240	0.210949	0.008375	4.3	0.0	105.9
648	-0.873367	-0.878922	0.138877	647.000000	122.289489	0.000298	0.210949	0.008522	4.1	0.0	105.4
649	-0.878009	-0.881244	0.080876	648.000000	122.106694	0.000216	0.210945	0.008403	4.3	0.0	105.7
650	-0.884386	-0.889807	0.135518	649.000000	121.924445	0.000190	0.210948	0.008449	4.4	0.0	105.8
651	-0.884501	-0.887770	0.081740	650.000000	121.742740	0.000189	0.210949	0.008400	4.1	0.0	105.6
652	-0.872505	-0.877863	0.133941	651.000000	121.561575	0.000255	0.210948	0.008489	4.0	0.0	105.5
653	-0.890207	-0.893553	0.083667	652.000000	121.380949	0.000193	0.210948	0.008414	4.4	0.0	105.9
654	-0.879194	-0.884463	0.131725	653.000000	121.200858	0.000174	0.210948	0.008493	4.2	0.0	106.1
655	-0.875673	-0.879088	0.085394	654.000000	121.021301	0.000247	0.210948	0.008408	4.5	0.0	106.5
656	-0.875745	-0.880913	0.129202	655.000000	120.842276	0.000191	0.210946	0.008464	4.4	0.0	105.9
657	-0.880505	-0.883966	0.086529	656.000000	120.663779	0.000234	0.210948	0.008363	4.6	0.0	106.0
658	-0.874388	-0.879439	0.126286	657.000000	120.485809	0.000256	0.210949	0.008488	4.3	0.0	106.1
659	-0.876295	-0.879871	0.089391	658.000000	120.308363	0.000268	0.210936	0.008433	4.3	0.0	105.8
660	-0.874593	-0.879575	0.124561	659.000000	120.131439	0.000196	0.210949	0.008465	4.2	0.0	106.1
661	-0.878404	-0.882001	0.089927	660.000000	119.955034	0.000217	0.210933	0.008448	4.1	0.0	105.6
662	-0.878642	-0.883595	0.123801	661.000000	119.779147	0.000199	0.210952	0.008429	4.3	0.0	106.1
663	-0.881995	-0.885561	0.089137	662.000000	119.603775	0.000233	0.210951	0.008421	4.1	0.0	105.6
664	-0.880219	-0.885149	0.123268	663.000000	119.428916	0.000247	0.210951	0.008467	4.2	0.0	105.7
665	-0.877079	-0.880678	0.089980	664.000000	119.254567	0.000192	0.210953	0.008431	4.3	0.0	105.9
666	-0.878183	-0.883066	0.122081	665.000000	119.080726	0.000208	0.210952	0.008487	4.0	0.0	105.4
667	-0.879086	-0.882728	0.091060	666.000000	118.907392	0.000198	0.210953	0.008425	4.4	0.0	105.9
668	-0.879632	-0.884441	0.120244	667.000000	118.734562	0.000188	0.210952	0.008473	4.2	0.0	106.0
669	-0.876511	-0.880189	0.091950	668.000000	118.562233	0.000239	0.210941	0.008400	4.3	0.0	106.1
670	-0.876485	-0.881211	0.118154	669.000000	118.390403	0.000204	0.210953	0.008446	4.1	0.0	105.6
671	-0.876896	-0.880607	0.092781	670.000000	118.219071	0.000247	0.210954	0.008384	4.1	0.0	105.6
672	-0.877184	-0.881833	0.116232	671.000000	118.048235	0.000243	0.210957	0.008505	4.4	0.0	105.9
673	-0.875605	-0.879425	0.095506	672.000000	117.877891	0.000193	0.210951	0.008443	4.1	0.0	105.5
674	-0.882720	-0.887302	0.114552	673.000000	117.708038	0.000210	0.210957	0.008454	4.1	0.0	105.6
675	-0.880792	-0.884606	0.095342	674.000000	117.538674	0.000239	0.210957	0.008431	4.1	0.0	105.6
676	-0.880185	-0.884744	0.113963	675.000000	117.369796	0.000218	0.210954	0.008431	4.2	0.0	106.0
677	-0.880936	-0.884726	0.094745	676.000000	117.201404	0.000177	0.210955	0.008451	4.2	0.0	105.8
678	-0.884893	-0.889461	0.114200	677.000000	117.033493	0.000187	0.210954	0.008462	4.2	0.0	105.6
679	-0.880295	-0.884082	0.094673	678.000000	116.866063	0.000181	0.210951	0.008447	4.1	0.0	105.6
680	-0.883467	-0.888010	0.113570	679.000000	116.699112	0.000220	0.210951	0.008449	4.0	0.0	105.4
681	-0.879840	-0.883616	0.094410	680.000000	116.532637	0.000215	0.210956	0.008475	4.2	0.0	105.7
682	-0.877301	-0.881856	0.113874	681.000000	116.366636	0.000255	0.210956	0.008424	4.0	0.0	105.3
683	-0.882977	-0.886695	0.092952	682.000000	116.201107	0.000214	0.210926	0.008450	4.0	0.0	105.3
684	-0.875143	-0.879710	0.114170	683.000000	116.036049	0.000236	0.210963	0.008433	4.2	0.0	105.7
685	-0.878242	-0.881931	0.092234	684.000000	115.871459	0.000318	0.210920	0.008465	4.2	0.0	105.7
686	-0.879004	-0.883588	0.114599	685.000000	115.707335	0.000221	0.210966	0.008437	4.4	0.0	106.2
687	-0.880822	-0.884474	0.091303	686.000000	115.543675	0.000202	0.210968	0.008464	4.0	0.0	105.6
688	-0.882660	-0.887259	0.114968	687.000000	115.380478	0.000224	0.210968	0.008438	4.1	0.0	105.6
689	-0.878583	-0.882199	0.090385	688.000000	115.217741	0.000197	0.210970	0.008458	4.4	0.0	105.9
690	-0.876065	-0.880672	0.115165	689.000000	115.055462	0.000260	0.210972	0.008419	4.0	0.0	105.9
691	-0.885117	-0.888683	0.089136	690.000000	114.893640	0.000213	0.210968	0.008462	4.1	0.0	105.6
692	-0.875928	-0.880566	0.115934	691.000000	114.732273	0.000201	0.210974	0.008436	4.2	0.0	105.3
693	-0.876685	-0.880215	0.088246	692.000000	114.571358	0.000231	0.210967	0.008449	4.2	0.0	105.7
694	-0.885605	-0.890256	0.116268	693.000000	114.410894	0.000207	0.210975	0.008414	4.4	0.0	105.9
695	-0.880311	-0.883782	0.086783	694.000000	114.250879	0.000201	0.210975	0.008457	4.1	0.0	105.4
696	-0.871278	-0.875968	0.117263	695.000000	114.091311	0.000205	0.210949	0.008413	4.0	0.0	105.6
697	-0.881189	-0.884596	0.085160	696.000000	113.932187	0.000210	0.210949	0.008469	4.1	0.0	105.4
698	-0.875344	-0.880078	0.118343	697.000000	113.773507	0.000198	0.210943	0.008382	4.0	0.0	105.6
699	-0.883165	-0.886476	0.082780	698.000000	113.615269	0.000204	0.210937	0.008495	4.3	0.0	106.2
700	-0.872661	-0.877492	0.120776	699.000000	113.457470	0.000217	0.210948	0.008394	4.4	0.0	106.3
701	-0.879401	-0.882605	0.080088	700.000000	113.300109	0.000199	0.210939	0.008480	4.3	0.0	105.8
702	-0.876724	-0.881627	0.122571	701.000000	113.143183	0.000244	0.210942	0.008393	4.4	0.0	105.8
703	-0.870715	-0.873823	0.077711	702.000000	112.986692	0.000248	0.210947	0.008507	4.1	0.0	106.0
704	-0.870356	-0.875355	0.124987	703.000000	112.830633	0.000257	0.210945	0.008382	4.3	0.0	106.2
705	-0.880324	-0.883305	0.074513	704.000000	112.675005	0.000194	0.210914	0.008479	3.9	0.0	105.4
706	-0.874372	-0.879450	0.126966	705.000000	112.519805	0.000244	0.210944	0.008417	4.2	0.0	106.0
707	-0.877333	-0.880243	0.072753	706.000000	112.365032	0.000264	0.210942	0.008512	4.0	0.0	105.5
708	-0.877002	-0.882159	0.128933	707.000000	112.210685	0.000207	0.210938	0.008407	4.0	0.0	105.6
709	-0.883149	-0.885951	0.070041	708.000000	112.056760	0.000209	0.210931	0.008484	4.2	0.0	106.0
710	-0.875598	-0.880817	0.130471	709.000000	111.903258	0.000242	0.210944	0.008378	4.0	0.0	105.5
711	-0.887488	-0.890178	0.067245	710.000000	111.750176	0.000196	0.210937	0.008456	3.9	0.0	105.3
712	-0.873102	-0.878383	0.132029	711.000000	111.597511	0.000227	0.210943	0.008411	4.3	0.0	106.2
713	-0.877899	-0.880536	0.065933	712.000000	111.445264	0.000209	0.210943	0.008467	4.1	0.0	105.6
714	-0.880627	-0.885950	0.133077	713.000000	111.293431	0.000184	0.210944	0.008408	4.2	0.0	105.7
715	-0.878795	-0.881366	0.064271	714.000000	111.142011	0.000218	0.210942	0.008504	3.9	0.0	105.4
716	-0.881293	-0.886695	0.135052	715.000000	110.991003	0.000189	0.210943	0.008384	4.1	0.0	105.3
717	-0.876705	-0.879153	0.061204	716.000000	110.840405	0.000236	0.210943	0.008466	4.1	0.0	105.6
718	-0.870898	-0.876365	0.136666	717.000000	110.690215	0.000269	0.210938	0.008418	4.4	0.0	105.8
719	-0.887802	-0.890196	0.059854	718.000000	110.540431	0.000201	0.210942	0.008476	4.4	0.0	105.8
720	-0.879266	-0.884776	0.137750	719.000000	110.391052	0.000226	0.210945	0.008369	4.2	0.0	106.1
721	-0.880873	-0.883167	0.057349	720.000000	110.242076	0.000218	0.210936	0.008424	4.2	0.0	105.6
722	-0.877485	-0.883025	0.138510	721.000000	110.093502	0.000229	0.210945	0.008422	4.0	0.0	105.5
723	-0.876830	-0.879136	0.057639	722.000000	109.945328	0.000220	0.210937	0.008421	4.0	0.0	105.5
724	-0.878109	-0.883613	0.137606	723.000000	109.797552	0.000256	0.210940	0.008455	3.9	0.0	105.2
725	-0.880569	-0.882897	0.058218	724.000000	109.650172	0.000237	0.210934	0.008440	4.2	0.0	105.7
726	-0.881944	-0.887421	0.136925	725.000000	109.503188	0.000218	0.210937	0.008440	4.2	0.0	105.8
727	-0.885556	-0.887876	0.057996	726.000000	109.356598	0.000175	0.210932	0.008417	6.0	0.0	107.9
728	-0.881687	-0.887132	0.136120	727.000000	109.210399	0.000241	0.210935	0.008492	5.3	0.0	106.9
729	-0.881179	-0.883557	0.059446	728.000000	109.064591	0.000220	0.210933	0.008412	5.9	0.0	107.3
730	-0.873278	-0.878639	0.134027	729.000000	108.919171	0.000231	0.210935	0.008461	4.9	0.0	106.1
731	-0.878527	-0.880940	0.060333	730.000000	108.774139	0.000226	0.210936	0.008414	5.0	0.0	106.6
732	-0.881405	-0.886712	0.132667	731.000000	108.629492	0.000209	0.210936	0.008473	4.8	0.0	106.1
