1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
514	-0.854098	-0.860263	0.154130	510.954487	292.537773	0.000837	0.198533	0.007986	4.5	0.0	107.2
515	-0.839161	-0.851446	0.307133	511.954487	291.988875	0.001011	0.198536	0.007979	4.4	0.0	106.4
516	-0.853343	-0.859442	0.152481	512.954487	291.442032	0.000632	0.198538	0.007997	4.5	0.0	106.5
517	-0.847535	-0.859889	0.308837	513.954487	290.897235	0.000736	0.198546	0.007994	4.5	0.0	106.5
518	-0.849191	-0.855248	0.151433	514.954487	290.354470	0.000875	0.198539	0.007931	4.4	0.0	106.3
519	-0.846029	-0.858154	0.303131	515.954487	289.813727	0.001074	0.198548	0.008060	4.5	0.0	106.5
520	-0.851555	-0.857843	0.157219	516.954487	289.274994	0.001098	0.198540	0.007926	4.6	0.0	106.6
521	-0.840075	-0.851823	0.293716	517.954487	288.738260	0.000857	0.198545	0.008004	4.8	0.0	106.7
522	-0.851286	-0.857792	0.162645	518.954487	288.203515	0.000996	0.198527	0.008041	4.6	0.0	106.6
523	-0.839630	-0.851390	0.294006	519.954487	287.670746	0.000798	0.198534	0.008066	4.4	0.0	106.4
524	-0.848638	-0.855226	0.164692	520.954487	287.139944	0.000811	0.198543	0.007972	4.5	0.0	106.5
525	-0.852901	-0.864399	0.287447	521.954487	286.611096	0.000595	0.198539	0.008000	4.5	0.0	106.5
526	-0.849966	-0.856628	0.166556	522.954487	286.084194	0.000735	0.198535	0.008055	4.3	0.0	106.5
527	-0.845437	-0.857001	0.289087	523.954487	285.559225	0.000781	0.198538	0.008035	4.3	0.0	106.6
528	-0.850227	-0.856803	0.164403	524.954487	285.036179	0.000736	0.198542	0.007991	5.1	0.0	107.6
529	-0.848647	-0.860091	0.286125	525.954487	284.515046	0.000953	0.198548	0.008006	4.8	0.0	107.4
530	-0.848930	-0.855457	0.163181	526.954487	283.995815	0.000777	0.198539	0.007868	6.6	0.0	108.8
531	-0.847782	-0.858930	0.278706	527.954487	283.478475	0.000734	0.198536	0.007906	6.5	0.0	109.2
532	-0.857046	-0.863629	0.164564	528.954487	282.963017	0.000921	0.198459	0.007963	6.7	0.0	108.8
533	-0.846381	-0.857572	0.279779	529.954487	282.449430	0.000824	0.198509	0.007975	6.8	0.0	108.9
534	-0.855070	-0.861685	0.165385	530.954487	281.937704	0.000637	0.198549	0.007952	5.7	0.0	107.7
535	-0.842178	-0.853312	0.278355	531.954487	281.427829	0.000859	0.198548	0.007873	6.0	0.0	108.0
536	-0.859963	-0.866447	0.162108	532.954487	280.919795	0.000759	0.198548	0.007991	5.8	0.0	108.6
537	-0.846807	-0.858073	0.281652	533.954487	280.413592	0.000763	0.198547	0.008101	6.1	0.1	108.2
538	-0.857694	-0.864395	0.167522	534.954487	279.909209	0.000700	0.198548	0.007960	5.0	0.1	107.1
539	-0.843762	-0.854692	0.273238	535.954487	279.406638	0.000803	0.198548	0.008051	4.5	0.1	106.6
540	-0.842469	-0.849335	0.171658	536.954487	278.905869	0.000781	0.198545	0.007959	4.8	0.1	107.6
541	-0.850119	-0.860797	0.266959	537.954487	278.406891	0.000843	0.198543	0.008039	4.9	0.1	107.7
542	-0.858089	-0.865096	0.175169	538.954487	277.909695	0.000715	0.198251	0.007952	4.6	0.0	106.6
543	-0.847597	-0.858053	0.261403	539.954487	277.414272	0.000882	0.198393	0.007990	5.0	0.0	107.0
544	-0.856345	-0.863391	0.176150	540.954487	276.920613	0.000940	0.198549	0.008061	4.4	0.0	106.4
545	-0.847790	-0.858358	0.264206	541.954487	276.428707	0.000672	0.198538	0.008089	5.0	0.0	107.7
546	-0.854862	-0.862013	0.178789	542.954487	275.938545	0.000800	0.198443	0.007925	4.4	0.0	106.4
547	-0.846217	-0.856340	0.253086	543.954487	275.450119	0.000882	0.198499	0.008005	4.6	0.0	106.7
548	-0.853073	-0.860367	0.182355	544.954487	274.963419	0.001057	0.198540	0.008003	4.4	0.0	106.4
549	-0.850568	-0.860631	0.251581	545.954487	274.478436	0.000679	0.198506	0.007987	4.9	0.0	106.9
550	-0.855592	-0.862877	0.182131	546.954487	273.995161	0.000659	0.198507	0.007856	4.7	0.0	106.7
551	-0.848458	-0.858214	0.243906	547.954487	273.513584	0.000717	0.198547	0.007992	4.8	0.0	107.5
552	-0.851680	-0.859215	0.188385	548.954487	273.033697	0.000573	0.198538	0.007951	4.6	0.0	106.6
553	-0.851524	-0.861186	0.241560	549.954487	272.555492	0.000736	0.198541	0.008039	4.6	0.0	106.7
554	-0.857860	-0.865528	0.191690	550.954487	272.078958	0.000755	0.198544	0.007909	4.7	0.0	106.7
555	-0.852524	-0.861875	0.233766	551.954487	271.604088	0.000787	0.198535	0.007949	4.6	0.0	106.7
556	-0.853200	-0.860914	0.192850	552.954487	271.130873	0.000717	0.198508	0.007929	4.7	0.0	106.8
557	-0.847862	-0.857163	0.232516	553.954487	270.659303	0.000674	0.198521	0.007968	4.4	0.0	106.5
558	-0.853692	-0.861463	0.194273	554.954487	270.189371	0.000854	0.198361	0.007962	4.7	0.0	106.7
559	-0.851179	-0.860400	0.230503	555.954487	269.721069	0.000822	0.198548	0.007980	5.0	0.0	107.0
560	-0.854623	-0.862408	0.194615	556.954487	269.254387	0.000701	0.198545	0.007950	4.7	0.0	106.7
561	-0.840123	-0.849276	0.228815	557.954487	268.789317	0.001007	0.198536	0.008103	4.9	0.0	106.9
562	-0.852824	-0.860856	0.200801	558.954487	268.325850	0.000928	0.198436	0.007974	4.4	0.0	106.4
563	-0.850612	-0.859493	0.222043	559.954487	267.863980	0.000893	0.198428	0.008011	4.7	0.0	107.5
564	-0.859597	-0.867649	0.201313	560.954487	267.403696	0.000810	0.198546	0.007839	4.6	0.0	106.6
565	-0.859892	-0.868453	0.214030	561.954487	266.944992	0.001231	0.198547	0.008151	4.9	0.0	106.9
566	-0.849075	-0.857607	0.213296	562.954487	266.487859	0.000732	0.198547	0.007967	4.4	0.0	106.4
567	-0.851887	-0.860151	0.206601	563.954487	266.032289	0.000761	0.198514	0.007957	4.5	0.0	106.6
568	-0.854759	-0.863229	0.211763	564.954487	265.578273	0.000825	0.198547	0.007937	4.6	0.0	106.6
569	-0.849108	-0.857301	0.204830	565.954487	265.125805	0.000836	0.198482	0.008155	4.6	0.0	106.6
570	-0.844054	-0.852950	0.222407	566.954487	264.674876	0.000677	0.198400	0.007931	4.9	0.0	106.9
571	-0.853453	-0.861157	0.192595	567.954487	264.225478	0.000764	0.198453	0.007981	5.2	0.0	107.2
572	-0.854168	-0.863138	0.224239	568.954487	263.777604	0.001006	0.198502	0.007945	4.4	0.0	106.4
573	-0.849137	-0.856692	0.188878	569.954487	263.331245	0.000894	0.198253	0.008070	4.8	0.0	107.6
574	-0.849241	-0.858450	0.230212	570.954487	262.886395	0.000657	0.198479	0.007942	4.7	0.0	106.6
575	-0.846452	-0.853815	0.184072	571.954487	262.443045	0.000906	0.197628	0.007955	4.9	0.0	107.6
576	-0.852005	-0.861084	0.226986	572.954487	262.001187	0.000892	0.198350	0.008012	4.5	0.0	106.5
577	-0.849687	-0.857182	0.187372	573.954487	261.560816	0.000698	0.198530	0.007905	4.8	0.0	106.8
578	-0.852034	-0.860908	0.221862	574.954487	261.121922	0.000717	0.198529	0.007964	4.5	0.0	106.5
579	-0.853070	-0.860662	0.189808	575.954487	260.684498	0.000772	0.198529	0.007845	4.7	0.0	106.8
580	-0.849379	-0.857962	0.214579	576.954487	260.248538	0.000902	0.198454	0.007759	4.8	0.0	106.8
581	-0.843129	-0.850488	0.183982	577.954487	259.814033	0.000852	0.198429	0.007896	4.7	0.0	106.7
582	-0.845148	-0.854017	0.221715	578.954487	259.380977	0.000952	0.198535	0.008003	4.5	0.0	106.5
583	-0.848602	-0.856114	0.187794	579.954487	258.949362	0.000802	0.198546	0.007940	4.6	0.0	107.4
584	-0.850896	-0.859633	0.218417	580.954487	258.519181	0.000728	0.198545	0.007997	4.8	0.0	106.8
585	-0.847989	-0.855605	0.190407	581.954487	258.090427	0.000816	0.198529	0.007882	4.5	0.0	106.5
586	-0.851477	-0.859932	0.211394	582.954487	257.663093	0.000859	0.198508	0.007927	4.6	0.0	106.6
587	-0.853589	-0.861260	0.191787	583.954487	257.237171	0.001071	0.198520	0.008099	4.5	0.0	106.6
588	-0.857745	-0.866483	0.218450	584.954487	256.812655	0.000793	0.198509	0.007908	4.7	0.0	106.7
589	-0.851620	-0.858929	0.182733	585.954487	256.389539	0.000851	0.198519	0.007943	4.9	0.0	107.7
590	-0.850463	-0.859242	0.219481	586.954487	255.967814	0.001065	0.198547	0.007882	4.4	0.0	107.1
591	-0.849796	-0.856903	0.177698	587.954487	255.547474	0.000732	0.198547	0.007948	4.7	0.0	106.7
592	-0.854236	-0.863192	0.223902	588.954487	255.128512	0.000688	0.198549	0.007954	4.5	0.0	107.3
593	-0.856779	-0.863880	0.177512	589.954487	254.710922	0.000709	0.198547	0.007917	4.5	0.0	106.5
594	-0.860377	-0.869227	0.221259	590.954487	254.294697	0.000804	0.198548	0.007957	4.5	0.0	106.5
595	-0.857250	-0.864390	0.178497	591.954487	253.879830	0.000831	0.198546	0.007988	4.6	0.0	106.7
596	-0.846348	-0.855232	0.222109	592.954487	253.466314	0.000851	0.198548	0.008014	4.8	0.0	106.9
597	-0.850020	-0.857180	0.178999	593.954487	253.054143	0.000797	0.198548	0.007882	4.7	0.0	107.5
598	-0.850245	-0.858851	0.215139	594.954487	252.643311	0.000845	0.198538	0.007948	4.6	0.0	106.6
599	-0.858683	-0.865936	0.181314	595.954487	252.233810	0.000588	0.198541	0.007947	5.4	0.1	107.7
600	-0.845593	-0.854219	0.215655	596.954487	251.825635	0.001376	0.198505	0.008028	4.4	0.0	106.5
601	-0.858074	-0.865285	0.180269	597.954487	251.418778	0.000752	0.198548	0.007979	4.8	0.0	106.8
602	-0.849697	-0.858350	0.216314	598.954487	251.013234	0.000812	0.198540	0.007945	4.5	0.0	106.5
603	-0.849137	-0.856241	0.177589	599.954487	250.608996	0.000934	0.198541	0.007920	4.5	0.0	106.6
604	-0.853241	-0.861805	0.214120	600.954487	250.206059	0.000687	0.198525	0.007912	5.0	0.0	107.0
605	-0.849986	-0.857088	0.177545	601.954487	249.804414	0.000967	0.198528	0.008028	4.7	0.0	106.8
606	-0.849191	-0.857905	0.217836	602.954487	249.404058	0.001154	0.198548	0.007912	4.8	0.0	106.9
607	-0.850988	-0.857813	0.170639	603.954487	249.004982	0.000960	0.198548	0.008019	5.1	0.0	107.1
608	-0.840060	-0.848984	0.223097	604.954487	248.607182	0.001349	0.198533	0.008101	4.8	0.0	106.8
609	-0.851661	-0.858533	0.171796	605.954487	248.210650	0.000711	0.198547	0.008005	5.3	0.0	107.3
610	-0.843347	-0.852198	0.221265	606.954487	247.815382	0.000942	0.198523	0.008009	4.6	0.0	106.7
611	-0.850682	-0.857500	0.170446	607.954487	247.421370	0.000880	0.198543	0.007943	4.6	0.0	107.4
612	-0.840681	-0.849387	0.217642	608.954487	247.028609	0.001049	0.198546	0.007975	4.5	0.0	106.5
613	-0.853634	-0.860441	0.170167	609.954487	246.637094	0.000980	0.198549	0.008058	5.0	0.0	107.0
614	-0.847510	-0.856392	0.222033	610.954487	246.246817	0.000693	0.198528	0.007977	4.6	0.0	106.6
615	-0.849023	-0.855686	0.166586	611.954487	245.857773	0.000743	0.198537	0.007936	4.5	0.0	106.5
616	-0.851207	-0.859974	0.219167	612.954487	245.469957	0.000970	0.198539	0.007976	4.4	0.0	106.4
617	-0.857568	-0.864240	0.166795	613.954487	245.083363	0.000726	0.198547	0.007980	4.6	0.0	106.6
618	-0.854552	-0.863352	0.219987	614.954487	244.697984	0.000819	0.198548	0.007937	4.4	0.0	106.4
619	-0.858923	-0.865469	0.163646	615.954487	244.313815	0.000718	0.198547	0.007940	4.9	0.0	106.9
620	-0.849385	-0.858185	0.220003	616.954487	243.930851	0.000751	0.198540	0.008006	4.5	0.0	106.4
621	-0.850139	-0.856783	0.166101	617.954487	243.549085	0.000802	0.198546	0.007933	4.4	0.0	107.2
622	-0.854339	-0.862969	0.215743	618.954487	243.168513	0.000694	0.198518	0.007970	4.4	0.0	106.4
623	-0.848249	-0.854967	0.167946	619.954487	242.789128	0.000941	0.198526	0.008076	4.3	0.0	106.3
624	-0.854385	-0.863133	0.218714	620.954487	242.410925	0.000765	0.198544	0.007936	4.6	0.0	107.3
625	-0.851687	-0.858382	0.167358	621.954487	242.033898	0.000926	0.198547	0.008030	4.3	0.0	106.3
626	-0.851547	-0.860186	0.215985	622.954487	241.658043	0.000928	0.198547	0.008012	4.5	0.0	106.5
627	-0.853306	-0.859941	0.165890	623.954487	241.283353	0.000840	0.198548	0.007932	4.8	0.0	106.8
628	-0.850537	-0.859021	0.212101	624.954487	240.909823	0.000701	0.198538	0.007962	4.4	0.0	106.5
629	-0.859143	-0.865835	0.167283	625.954487	240.537447	0.000680	0.198537	0.007976	4.6	0.0	106.7
630	-0.849117	-0.857622	0.212635	626.954487	240.166222	0.000980	0.198548	0.008028	4.9	0.0	107.5
631	-0.850334	-0.857033	0.167475	627.954487	239.796140	0.000857	0.198548	0.008018	6.4	0.0	108.6
632	-0.847357	-0.855878	0.213031	628.954487	239.427197	0.001193	0.198531	0.008066	6.8	0.0	108.8
633	-0.849826	-0.856579	0.168836	629.954487	239.059387	0.001093	0.198540	0.008022	6.3	0.0	108.3
634	-0.851526	-0.859865	0.208478	630.954487	238.692706	0.000684	0.198549	0.007961	5.7	0.0	107.7
635	-0.858543	-0.865251	0.167705	631.954487	238.327148	0.000660	0.198549	0.007952	5.8	0.0	107.8
636	-0.847888	-0.856181	0.207323	632.954487	237.962708	0.000737	0.198548	0.007999	4.9	0.1	107.0
637	-0.849056	-0.855838	0.169566	633.954487	237.599381	0.000956	0.198546	0.007838	4.4	0.0	106.4
638	-0.847799	-0.855738	0.198487	634.954487	237.237162	0.001086	0.198548	0.008091	4.8	0.0	106.9
639	-0.855052	-0.862223	0.179295	635.954487	236.876045	0.000771	0.198549	0.007988	4.4	0.0	106.3
640	-0.844318	-0.852108	0.194752	636.954487	236.516026	0.001152	0.198548	0.008009	4.5	0.0	107.2
641	-0.848871	-0.855971	0.177492	637.954487	236.157100	0.001137	0.198549	0.007952	4.6	0.0	106.6
642	-0.859502	-0.867168	0.191643	638.954487	235.799262	0.000752	0.198536	0.007992	4.6	0.0	106.6
643	-0.848434	-0.855669	0.180875	639.954487	235.442506	0.000803	0.198538	0.007956	5.0	0.0	107.7
644	-0.856482	-0.864064	0.189549	640.954487	235.086828	0.000786	0.198386	0.007939	4.7	0.0	107.4
645	-0.853738	-0.860903	0.179133	641.954487	234.732224	0.000816	0.198422	0.007967	4.4	0.0	106.4
646	-0.851729	-0.859386	0.191416	642.954487	234.378687	0.000745	0.198062	0.007955	4.6	0.0	106.6
647	-0.853124	-0.860180	0.176415	643.954487	234.026214	0.001024	0.198195	0.008001	5.0	0.0	107.1
648	-0.843769	-0.851490	0.193034	644.954487	233.674799	0.000977	0.198548	0.008023	4.5	0.0	106.5
649	-0.849043	-0.856113	0.176748	645.954487	233.324438	0.000822	0.198548	0.008005	4.8	0.0	106.8
650	-0.858853	-0.866546	0.192311	646.954487	232.975126	0.000650	0.198453	0.008044	4.5	0.0	107.2
651	-0.846910	-0.854052	0.178539	647.954487	232.626859	0.000758	0.198496	0.007938	5.0	0.0	107.0
652	-0.855399	-0.862928	0.188219	648.954487	232.279631	0.000671	0.195316	0.007762	4.8	0.0	106.8
653	-0.852538	-0.859076	0.163429	649.954487	231.933438	0.000635	0.195473	0.007926	4.8	0.0	107.6
654	-0.846390	-0.854266	0.196897	650.954487	231.588275	0.000756	0.197132	0.007892	4.6	0.0	107.4
655	-0.846519	-0.853018	0.162475	651.954487	231.244139	0.000682	0.197452	0.007932	4.4	0.0	106.5
656	-0.854241	-0.862219	0.199443	652.954487	230.901024	0.000723	0.198286	0.008006	4.8	0.0	107.6
657	-0.855631	-0.862260	0.165725	653.954487	230.558925	0.000606	0.198341	0.007902	4.5	0.0	106.6
658	-0.843859	-0.851648	0.194730	654.954487	230.217838	0.000856	0.198508	0.008076	4.9	0.0	106.9
659	-0.850116	-0.857008	0.172313	655.954487	229.877760	0.000731	0.198514	0.008006	4.5	0.0	106.6
660	-0.849658	-0.857324	0.191645	656.954487	229.538684	0.000995	0.198460	0.007965	4.7	0.0	106.8
661	-0.848535	-0.855282	0.168667	657.954487	229.200607	0.000936	0.198477	0.007994	4.6	0.0	106.6
662	-0.847925	-0.855631	0.192653	658.954487	228.863525	0.000887	0.198542	0.008024	4.9	0.0	107.6
663	-0.853774	-0.860568	0.169831	659.954487	228.527433	0.000683	0.198549	0.008015	4.4	0.0	106.5
664	-0.845513	-0.853218	0.192614	660.954487	228.192326	0.000826	0.198528	0.008023	4.5	0.0	106.6
665	-0.850092	-0.856855	0.169097	661.954487	227.858201	0.000752	0.198531	0.007908	4.4	0.0	106.4
666	-0.851047	-0.858534	0.187177	662.954487	227.525053	0.000693	0.198547	0.007993	4.6	0.0	106.6
667	-0.850955	-0.857857	0.172556	663.954487	227.192877	0.000876	0.198548	0.008050	4.5	0.0	106.5
668	-0.853249	-0.860795	0.188640	664.954487	226.861671	0.000976	0.198522	0.008044	4.7	0.0	106.7
669	-0.848536	-0.855377	0.171035	665.954487	226.531428	0.000836	0.198521	0.007926	4.6	0.0	106.6
670	-0.857872	-0.865221	0.183709	666.954487	226.202145	0.000696	0.198526	0.007879	5.0	0.0	107.7
671	-0.854880	-0.861636	0.168904	667.954487	225.873819	0.000792	0.198538	0.008020	4.3	0.0	106.3
672	-0.842296	-0.849859	0.189087	668.954487	225.546444	0.001064	0.198498	0.008112	5.1	0.0	107.1
673	-0.850456	-0.857301	0.171129	669.954487	225.220016	0.000852	0.198532	0.008035	4.6	0.0	106.6
674	-0.858080	-0.865537	0.186413	670.954487	224.894532	0.000864	0.198445	0.008075	4.9	0.0	107.6
675	-0.847775	-0.854659	0.172105	671.954487	224.569988	0.000845	0.198468	0.007985	4.4	0.0	106.4
676	-0.854755	-0.862036	0.182027	672.954487	224.246379	0.000898	0.198537	0.008080	4.5	0.0	106.5
677	-0.849699	-0.856724	0.175619	673.954487	223.923701	0.000976	0.198523	0.008054	4.5	0.0	106.5
678	-0.854078	-0.861274	0.179890	674.954487	223.601951	0.000657	0.198541	0.007940	4.5	0.0	107.3
679	-0.844368	-0.851228	0.171507	675.954487	223.281123	0.001479	0.198548	0.007943	4.3	0.0	106.4
680	-0.850097	-0.857212	0.177891	676.954487	222.961216	0.000787	0.198515	0.007905	4.6	0.0	107.1
681	-0.848278	-0.855093	0.170385	677.954487	222.642223	0.000738	0.198527	0.007986	5.1	0.0	107.1
682	-0.854487	-0.861731	0.181097	678.954487	222.324142	0.000832	0.198526	0.007956	4.7	0.0	107.5
683	-0.857919	-0.864649	0.168240	679.954487	222.006969	0.000805	0.198540	0.007922	4.7	0.0	106.7
684	-0.847216	-0.854389	0.179323	680.954487	221.690699	0.000947	0.198545	0.008033	4.8	0.0	107.6
685	-0.848565	-0.855439	0.171863	681.954487	221.375329	0.001177	0.198545	0.008000	4.8	0.0	106.8
686	-0.849888	-0.856933	0.176114	682.954487	221.060855	0.000835	0.198545	0.008189	4.6	0.0	106.7
687	-0.862916	-0.870202	0.182152	683.954487	220.747273	0.000590	0.198549	0.007930	4.5	0.0	106.5
688	-0.850177	-0.856757	0.164502	684.954487	220.434580	0.000832	0.198549	0.008121	4.7	0.0	106.7
689	-0.846835	-0.854405	0.189255	685.954487	220.122771	0.000824	0.198548	0.007834	4.6	0.0	106.6
690	-0.852885	-0.858943	0.151437	686.954487	219.811843	0.000651	0.198531	0.007943	4.6	0.0	106.6
691	-0.852845	-0.860608	0.194076	687.954487	219.501793	0.000750	0.198537	0.008001	4.6	0.0	107.3
692	-0.846411	-0.852565	0.153853	688.954487	219.192615	0.001024	0.198487	0.008079	5.0	0.0	107.8
693	-0.846190	-0.853988	0.194960	689.954487	218.884308	0.000758	0.198516	0.007958	5.0	0.0	107.1
694	-0.845369	-0.851345	0.149391	690.954487	218.576866	0.000875	0.198542	0.007889	4.8	0.0	107.6
695	-0.848338	-0.855976	0.190958	691.954487	218.270287	0.000737	0.198537	0.007960	4.5	0.0	106.6
696	-0.855456	-0.861563	0.152654	692.954487	217.964567	0.000713	0.198526	0.008019	4.7	0.0	107.5
697	-0.849056	-0.856784	0.193197	693.954487	217.659702	0.000798	0.198546	0.007907	4.7	0.0	107.4
698	-0.849908	-0.855784	0.146900	694.954487	217.355689	0.000705	0.198519	0.008002	4.7	0.0	106.8
699	-0.850033	-0.857916	0.197096	695.954487	217.052524	0.000891	0.198535	0.008053	4.5	0.0	106.5
700	-0.839956	-0.845871	0.147861	696.954487	216.750203	0.000994	0.198511	0.008051	4.7	0.0	106.8
701	-0.859186	-0.867024	0.195947	697.954487	216.448723	0.000777	0.198515	0.008028	4.9	0.0	106.9
702	-0.853839	-0.859739	0.147503	698.954487	216.148081	0.000712	0.198541	0.007984	4.8	0.0	106.9
703	-0.854799	-0.862551	0.193803	699.954487	215.848273	0.000942	0.198541	0.007987	6.0	0.1	108.9
704	-0.851867	-0.857711	0.146096	700.954487	215.549295	0.001121	0.198545	0.008158	5.5	0.0	108.4
705	-0.853184	-0.861182	0.199941	701.954487	215.251145	0.000634	0.198549	0.007989	4.6	0.0	106.6
706	-0.854751	-0.860374	0.140588	702.954487	214.953818	0.000986	0.198544	0.008038	4.6	0.0	106.6
707	-0.852062	-0.860059	0.199903	703.954487	214.657311	0.000992	0.198546	0.007973	4.4	0.0	106.3
708	-0.845307	-0.850802	0.137376	704.954487	214.361621	0.000790	0.198545	0.007995	4.7	0.0	106.7
709	-0.851986	-0.860039	0.201324	705.954487	214.066745	0.000797	0.198541	0.007981	4.9	0.0	106.9
710	-0.854252	-0.859707	0.136357	706.954487	213.772679	0.000876	0.198537	0.007987	5.1	0.0	107.1
711	-0.844198	-0.852224	0.200648	707.954487	213.479420	0.001004	0.198543	0.007887	4.6	0.0	106.6
712	-0.856708	-0.861947	0.130979	708.954487	213.186964	0.000734	0.198545	0.008007	46.9	0.1	150.4
713	-0.851732	-0.859994	0.206529	709.954487	212.895308	0.001073	0.198548	0.008032	5.5	0.0	107.7
714	-0.861959	-0.867175	0.130384	710.954487	212.604450	0.000645	0.198533	0.007920	5.6	0.1	108.5
715	-0.849699	-0.857812	0.202830	711.954487	212.314385	0.000891	0.198537	0.008054	5.4	0.0	108.4
716	-0.855100	-0.860485	0.134645	712.954487	212.025110	0.001221	0.198531	0.008042	5.4	0.0	107.6
717	-0.844082	-0.852082	0.199997	713.954487	211.736623	0.001024	0.198539	0.008033	5.7	0.1	108.6
718	-0.850173	-0.855610	0.135918	714.954487	211.448919	0.000816	0.198535	0.008041	5.4	0.0	107.7
719	-0.844763	-0.852761	0.199973	715.954487	211.161997	0.000712	0.198533	0.007851	5.7	0.1	108.6
720	-0.858921	-0.864044	0.128058	716.954487	210.875852	0.000826	0.198545	0.008073	5.2	0.0	108.2
721	-0.849271	-0.857599	0.208215	717.954487	210.590481	0.000791	0.198544	0.007994	5.3	0.0	107.5
722	-0.854663	-0.859645	0.124561	718.954487	210.305882	0.000682	0.198539	0.007973	6.2	0.0	109.1
723	-0.844618	-0.852904	0.207150	719.954487	210.022051	0.000757	0.198533	0.007967	4.5	0.0	106.6
724	-0.848421	-0.853391	0.124253	720.954487	209.738985	0.000997	0.198547	0.008016	4.5	0.0	106.6
725	-0.853165	-0.861445	0.207010	721.954487	209.456681	0.000698	0.198547	0.007848	4.5	0.0	106.5
726	-0.858107	-0.862836	0.118228	722.954487	209.175136	0.000761	0.198545	0.007993	4.4	0.0	106.4
727	-0.854636	-0.863132	0.212393	723.954487	208.894347	0.000839	0.198549	0.007919	4.5	0.0	106.5
728	-0.850851	-0.855434	0.114587	724.954487	208.614310	0.000901	0.198543	0.008056	4.4	0.0	107.2
729	-0.855944	-0.864627	0.217067	725.954487	208.335024	0.000640	0.198537	0.007947	4.6	0.0	106.6
730	-0.851765	-0.856196	0.110760	726.954487	208.056484	0.000936	0.198491	0.007957	4.6	0.0	106.6
731	-0.845851	-0.854477	0.215665	727.954487	207.778688	0.000707	0.198518	0.007929	5.5	0.0	107.6
732	-0.852630	-0.857040	0.110251	728.954487	207.501633	0.000890	0.198540	0.008022	4.4	0.0	106.4
733	-0.855905	-0.864634	0.218240	729.954487	207.225316	0.000701	0.198547	0.008017	4.5	0.0	106.5
734	-0.849148	-0.853564	0.110394	730.954487	206.949734	0.001028	0.198542	0.008005	4.8	0.0	107.6
735	-0.847360	-0.855995	0.215897	731.954487	206.674883	0.000831	0.198549	0.007958	4.6	0.0	106.6
736	-0.855068	-0.859429	0.109029	732.954487	206.400762	0.000889	0.198534	0.008009	4.4	0.0	106.4
737	-0.845258	-0.853946	0.217184	733.954487	206.127367	0.000855	0.198527	0.007958	4.5	0.0	106.6
738	-0.851750	-0.856017	0.106667	734.954487	205.854696	0.000752	0.198529	0.007960	4.9	0.0	107.6
739	-0.854045	-0.862734	0.217222	735.954487	205.582744	0.000810	0.198539	0.008023	4.5	0.0	106.5
740	-0.859174	-0.863521	0.108677	736.954487	205.311511	0.001084	0.198533	0.007872	4.5	0.0	106.6
741	-0.851312	-0.859685	0.209321	737.954487	205.040992	0.000698	0.198535	0.007926	4.6	0.0	107.3
742	-0.851598	-0.856082	0.112119	738.954487	204.771185	0.000907	0.198541	0.008009	5.0	0.0	107.1
743	-0.844385	-0.852848	0.211580	739.954487	204.502087	0.000857	0.198549	0.007960	4.8	0.0	107.4
744	-0.854076	-0.858481	0.110130	740.954487	204.233696	0.000712	0.198548	0.008007	4.3	0.0	106.3
745	-0.854202	-0.862744	0.213544	741.954487	203.966008	0.000804	0.198544	0.007972	4.8	0.0	107.6
746	-0.857243	-0.861588	0.108611	742.954487	203.699021	0.000787	0.198544	0.007891	4.6	0.0	107.3
747	-0.849170	-0.857531	0.209007	743.954487	203.432732	0.000763	0.198538	0.007945	4.5	0.0	106.6
748	-0.847230	-0.851660	0.110763	744.954487	203.167138	0.001132	0.198517	0.007975	4.3	0.0	106.4
749	-0.855163	-0.863473	0.207746	745.954487	202.902237	0.000805	0.198536	0.007978	4.4	0.0	106.4
750	-0.856881	-0.861363	0.112054	746.954487	202.638025	0.000853	0.198515	0.008046	4.4	0.0	106.5
751	-0.854182	-0.862576	0.209862	747.954487	202.374501	0.000830	0.198535	0.007865	4.8	0.0	107.0
752	-0.856034	-0.860216	0.104550	748.954487	202.111662	0.000767	0.198531	0.007977	4.3	0.0	106.5
753	-0.856110	-0.864672	0.214056	749.954487	201.849504	0.000715	0.198539	0.007948	4.7	0.0	106.9
754	-0.860835	-0.864963	0.103198	750.954487	201.588026	0.000792	0.198523	0.008014	5.2	0.0	107.6
755	-0.858040	-0.866684	0.216089	751.954487	201.327224	0.000625	0.198534	0.007951	6.2	0.0	108.4
756	-0.855422	-0.859453	0.100757	752.954487	201.067096	0.000776	0.198546	0.008085	6.8	0.1	108.9
757	-0.856401	-0.865224	0.220590	753.954487	200.807639	0.000620	0.198548	0.007924	6.3	0.0	108.3
758	-0.854212	-0.857991	0.094474	754.954487	200.548851	0.000862	0.198507	0.008059	5.7	0.0	107.7
759	-0.848380	-0.857363	0.224573	755.954487	200.290729	0.000759	0.198524	0.007994	5.6	0.0	108.4
760	-0.847357	-0.851037	0.091998	756.954487	200.033271	0.000831	0.198542	0.008038	6.0	0.0	108.0
761	-0.847685	-0.856710	0.225630	757.954487	199.776474	0.001052	0.198541	0.007951	5.0	0.1	107.0
